measure,location,sample_date,unit,value,id
Chlorides,Kannika,2007-04-12,mg/l,32.1,18889
Chlorides,Kannika,2007-05-10,mg/l,27.5,18897
Chlorides,Kannika,2007-06-09,mg/l,28.1,18906
Chlorides,Kannika,2007-07-07,mg/l,28.1,18914
Chlorides,Kannika,2007-08-11,mg/l,21.73,18922
Chlorides,Kannika,2007-09-30,mg/l,28.4,18934
Chlorides,Kannika,2007-10-13,mg/l,25.27,18936
Chlorides,Kannika,2007-11-21,mg/l,27.5,18945
Chlorides,Kannika,2007-12-13,mg/l,27.5,18953
Chlorides,Kannika,2008-01-10,mg/l,27.5,18961
Chlorides,Kannika,2008-03-02,mg/l,41.35,18973
Chlorides,Kannika,2008-04-14,mg/l,34.4,18981
Chlorides,Kannika,2008-05-09,mg/l,27.5,18985
Chlorides,Kannika,2008-06-15,mg/l,21.6,18994
Chlorides,Kannika,2008-07-12,mg/l,29.1,19004
Chlorides,Kannika,2008-08-08,mg/l,29.11,19008
Chlorides,Kannika,2008-09-07,mg/l,28.8,19019
Chlorides,Kannika,2008-10-12,mg/l,30.5,19030
Chlorides,Kannika,2008-11-07,mg/l,30.5,19039
Chlorides,Kannika,2008-12-12,mg/l,30.5,19049
Chlorides,Kannika,2009-01-09,mg/l,30.2,19054
Chlorides,Kannika,2009-02-13,mg/l,37.7,19067
Chlorides,Kannika,2009-03-13,mg/l,37.7,19075
Chlorides,Kannika,2009-04-17,mg/l,37.7,19087
Chlorides,Kannika,2009-05-08,mg/l,37.7,19098
Chlorides,Kannika,2009-06-12,mg/l,36.9,19109
Chlorides,Kannika,2009-07-11,mg/l,36.9,19120
Chlorides,Kannika,2009-08-08,mg/l,36.9,19129
Chlorides,Kannika,2009-09-09,mg/l,36.6,19141
Chlorides,Kannika,2009-09-27,mg/l,32.95,19147
Chlorides,Kannika,2009-10-10,mg/l,36.6,19151
Chlorides,Kannika,2009-11-13,mg/l,35.5,19156
Chlorides,Kannika,2009-12-05,mg/l,35.5,19166
Chlorides,Kannika,2010-01-10,mg/l,35.5,19174
Chlorides,Kannika,2010-02-07,mg/l,35.5,19185
Chlorides,Kannika,2010-03-12,mg/l,35.5,19194
Chlorides,Kannika,2010-04-08,mg/l,35,19203
Chlorides,Kannika,2010-05-14,mg/l,35.1,19213
Chlorides,Kannika,2010-06-19,mg/l,34.4,19228
Chlorides,Kannika,2010-07-18,mg/l,27.6,19236
Chlorides,Kannika,2010-08-14,mg/l,34.4,19246
Chlorides,Kannika,2010-09-02,mg/l,34.4,19253
Chlorides,Kannika,2010-10-15,mg/l,34.4,19265
Chlorides,Kannika,2010-11-09,mg/l,34.4,19274
Chlorides,Kannika,2010-12-11,mg/l,34.4,19289
Chlorides,Kannika,2011-01-15,mg/l,34.4,19298
Chlorides,Kannika,2011-02-10,mg/l,34.4,19305
Chlorides,Kannika,2011-02-12,mg/l,34.4,19308
Chlorides,Kannika,2011-03-11,mg/l,34.4,19319
Chlorides,Kannika,2011-04-06,mg/l,34.4,19327
Chlorides,Kannika,2011-05-12,mg/l,26.8633333333333,19339
Chlorides,Kannika,2011-05-22,mg/l,21.9666666666667,19345
Chlorides,Kannika,2011-06-18,mg/l,22.5666666666667,19352
Chlorides,Kannika,2011-07-14,mg/l,20.99,19362
Chlorides,Kannika,2011-08-06,mg/l,24.9333333333333,19370
Chlorides,Kannika,2011-09-09,mg/l,27.5666666666667,19378
Chlorides,Kannika,2011-10-14,mg/l,28.1333333333333,19389
Chlorides,Kannika,2011-11-11,mg/l,27.1,19399
Chlorides,Kannika,2011-12-09,mg/l,32.2666666666667,19412
Chlorides,Kannika,2012-01-14,mg/l,27.7333333333333,19419
Chlorides,Kannika,2012-03-30,mg/l,31.3666666666667,19440
Chlorides,Kannika,2012-04-15,mg/l,37.0533333333333,19442
Chlorides,Kannika,2012-05-13,mg/l,23.8666666666667,19451
Chlorides,Kannika,2012-06-08,mg/l,26.8333333333333,19460
Chlorides,Kannika,2012-07-13,mg/l,20.5,19467
Chlorides,Kannika,2012-09-01,mg/l,26.3666666666667,19487
Chlorides,Kannika,2012-10-14,mg/l,27.0833333333333,19498
Chlorides,Kannika,2012-11-09,mg/l,34.1,19513
Chlorides,Kannika,2013-01-11,mg/l,30.7666666666667,19527
Chlorides,Kannika,2013-02-10,mg/l,28.2566666666667,19536
Chlorides,Kannika,2013-03-10,mg/l,33.1166666666667,19544
Chlorides,Kannika,2013-04-14,mg/l,30.5666666666667,19555
Chlorides,Kannika,2013-05-16,mg/l,32.6533333333333,19564
Chlorides,Kannika,2013-06-22,mg/l,32.8866666666667,19575
Chlorides,Kannika,2013-07-14,mg/l,32.1933333333333,19579
Chlorides,Kannika,2013-08-12,mg/l,23.84,19591
Chlorides,Kannika,2013-09-08,mg/l,22.6733333333333,19599
Chlorides,Kannika,2013-10-11,mg/l,23.3833333333333,19608
Chlorides,Kannika,2013-11-08,mg/l,30.26,19618
Chlorides,Kannika,2013-12-07,mg/l,34.96,19627
Chlorides,Kannika,2014-01-11,mg/l,38.34,19636
Chlorides,Kannika,2014-03-13,mg/l,27.1733333333333,19652
Chlorides,Kannika,2014-04-03,mg/l,29.5366666666667,19662
Chlorides,Kannika,2014-05-08,mg/l,25.95,19674
Chlorides,Kannika,2014-06-12,mg/l,24.1533333333333,19683
Chlorides,Kannika,2014-07-10,mg/l,18.38,19693
Chlorides,Kannika,2014-08-14,mg/l,18.2766666666667,19705
Chlorides,Kannika,2014-09-06,mg/l,19.59,19715
Chlorides,Kannika,2014-09-11,mg/l,20.63,19718
Chlorides,Kannika,2014-10-09,mg/l,22.45,19726
Chlorides,Kannika,2014-11-06,mg/l,22.0666666666667,19741
Chlorides,Kannika,2014-12-11,mg/l,19.84,19758
Chlorides,Kannika,2015-01-08,mg/l,21.0033333333333,19762
Chlorides,Kannika,2015-02-12,mg/l,26.1,19774
Chlorides,Kannika,2015-03-12,mg/l,27.16,19782
Chlorides,Kannika,2015-04-02,mg/l,25.3266666666667,19790
Chlorides,Kannika,2015-05-14,mg/l,18.5133333333333,19801
Chlorides,Kannika,2015-06-04,mg/l,16.32,19808
Chlorides,Kannika,2015-07-02,mg/l,19.3,19818
Chlorides,Kannika,2015-08-19,mg/l,22.9733333333333,19831
Chlorides,Kannika,2015-09-24,mg/l,29.3133333333333,19847
Chlorides,Kannika,2015-10-08,mg/l,31.51,19851
Chlorides,Kannika,2015-11-19,mg/l,26.65,19865
Chlorides,Kannika,2015-12-10,mg/l,19.3733333333333,19874
Chlorides,Kannika,2016-01-09,mg/l,27.79,19878
Chlorides,Kannika,2016-02-11,mg/l,25.7933333333333,19889
Chlorides,Kannika,2016-03-11,mg/l,25.7366666666667,19901
Chlorides,Kannika,2016-04-01,mg/l,23.9,19908
Chlorides,Kannika,2016-05-13,mg/l,25.86,19919
Chlorides,Kannika,2016-06-03,mg/l,19.5866666666667,19928
Chlorides,Kannika,2016-07-01,mg/l,18.8533333333333,19937
Chlorides,Kannika,2016-08-07,mg/l,32.2533333333333,19948
Chlorides,Kannika,2016-09-16,mg/l,19.7366666666667,19963
Chlorides,Kannika,2016-10-02,mg/l,16.1733333333333,19967
Chlorides,Kannika,2016-11-11,mg/l,19.33,19978
Chlorides,Kannika,2016-12-02,mg/l,22.23,19985
Chlorodinine,Kannika,2014-01-10,µg/l,0.25,19997
Chlorodinine,Kannika,2014-03-02,µg/l,0.263,20007
Chlorodinine,Kannika,2014-04-14,µg/l,0.227333333333333,20014
Chlorodinine,Kannika,2014-05-09,µg/l,0.229333333333333,20018
Chlorodinine,Kannika,2014-06-15,µg/l,0.2265,20027
Chlorodinine,Kannika,2014-07-12,µg/l,0.218333333333333,20035
Chlorodinine,Kannika,2014-08-08,µg/l,0.244666666666667,20038
Chlorodinine,Kannika,2014-09-07,µg/l,0.228,20046
Chlorodinine,Kannika,2014-10-12,µg/l,0.247333333333333,20052
Chlorodinine,Kannika,2014-11-07,µg/l,0.236333333333333,20059
Chlorodinine,Kannika,2014-12-12,µg/l,0.245333333333333,20068
Chlorodinine,Kannika,2015-01-09,µg/l,0.261666666666667,20073
Chlorodinine,Kannika,2015-02-13,µg/l,0.256666666666667,20082
Chlorodinine,Kannika,2015-03-13,µg/l,0.228,20088
Chlorodinine,Kannika,2015-04-17,µg/l,0.269666666666667,20095
Chlorodinine,Kannika,2015-05-08,µg/l,0.209,20102
Chlorodinine,Kannika,2015-06-12,µg/l,0.280666666666667,20109
Chlorodinine,Kannika,2015-07-11,µg/l,0.231666666666667,20117
Chlorodinine,Kannika,2015-08-08,µg/l,0.24,20121
Chlorodinine,Kannika,2015-09-09,µg/l,0.243333333333333,20130
Chlorodinine,Kannika,2016-01-10,µg/l,0.0173333333333333,20142
Chlorodinine,Kannika,2016-02-07,µg/l,0.0433333333333333,20149
Chlorodinine,Kannika,2016-03-12,µg/l,0.0206666666666667,20156
Chlorodinine,Kannika,2016-04-08,µg/l,0.0236666666666667,20163
Chlorodinine,Kannika,2016-05-14,µg/l,0.031,20171
Chlorodinine,Kannika,2016-06-19,µg/l,0.0146666666666667,20178
Chlorodinine,Kannika,2016-07-18,µg/l,0.019,20183
Chlorodinine,Kannika,2016-08-14,µg/l,0.0286666666666667,20190
Chlorodinine,Kannika,2016-09-02,µg/l,0.0106666666666667,20196
Chlorodinine,Kannika,2016-10-15,µg/l,0.0506666666666667,20204
Chlorodinine,Kannika,2016-11-09,µg/l,0.0183333333333333,20210
Chromium,Kannika,1998-01-26,µg/l,10,20221
Chromium,Kannika,1998-02-24,µg/l,6,20225
Chromium,Kannika,1998-03-21,µg/l,10,20228
Chromium,Kannika,1998-04-18,µg/l,11,20233
Chromium,Kannika,1998-05-26,µg/l,20,20237
Chromium,Kannika,1998-06-29,µg/l,10,20242
Chromium,Kannika,1998-07-26,µg/l,30,20246
Chromium,Kannika,1998-08-15,µg/l,27.2,20249
Chromium,Kannika,1998-08-25,µg/l,13.3333333333333,20254
Chromium,Kannika,1998-09-20,µg/l,30,20257
Chromium,Kannika,1998-10-23,µg/l,10.3333333333333,20261
Chromium,Kannika,1998-11-20,µg/l,13.3333333333333,20268
Chromium,Kannika,1998-12-17,µg/l,13.3333333333333,20276
Chromium,Kannika,1999-01-21,µg/l,23,20283
Chromium,Kannika,1999-02-26,µg/l,18,20292
Chromium,Kannika,1999-03-24,µg/l,5.06666666666667,20299
Chromium,Kannika,1999-04-23,µg/l,8,20306
Chromium,Kannika,1999-05-28,µg/l,4.33333333333333,20314
Chromium,Kannika,1999-06-23,µg/l,7,20320
Chromium,Kannika,1999-07-15,µg/l,22,20326
Chromium,Kannika,1999-07-25,µg/l,9,20333
Chromium,Kannika,1999-08-15,µg/l,18,20340
Chromium,Kannika,1999-08-30,µg/l,8,20347
Chromium,Kannika,1999-09-19,µg/l,10.3333333333333,20354
Chromium,Kannika,1999-10-22,µg/l,14.3333333333333,20361
Chromium,Kannika,1999-11-26,µg/l,9,20368
Chromium,Kannika,1999-12-16,µg/l,11,20376
Chromium,Kannika,2000-01-19,µg/l,14.6,20382
Chromium,Kannika,2000-02-18,µg/l,31.4766666666667,20387
Chromium,Kannika,2000-03-24,µg/l,29.0433333333333,20397
Chromium,Kannika,2000-04-29,µg/l,1.33333333333333,20403
Chromium,Kannika,2000-05-27,µg/l,33.58,20411
Chromium,Kannika,2000-06-25,µg/l,5,20414
Chromium,Kannika,2000-07-15,µg/l,10.6,20424
Chromium,Kannika,2000-07-28,µg/l,9.33333333333333,20430
Chromium,Kannika,2000-08-15,µg/l,32,20436
Chromium,Kannika,2000-08-28,µg/l,16.3333333333333,20443
Chromium,Kannika,2000-09-23,µg/l,2.66666666666667,20449
Chromium,Kannika,2000-10-18,µg/l,20.3333333333333,20457
Chromium,Kannika,2000-11-25,µg/l,19,20465
Chromium,Kannika,2000-12-30,µg/l,18.3333333333333,20471
Chromium,Kannika,2001-01-27,µg/l,23.3333333333333,20477
Chromium,Kannika,2001-02-24,µg/l,49.6666666666667,20484
Chromium,Kannika,2001-03-25,µg/l,24.6666666666667,20487
Chromium,Kannika,2001-04-29,µg/l,16.6666666666667,20496
Chromium,Kannika,2001-05-27,µg/l,10,20501
Chromium,Kannika,2001-06-21,µg/l,13.4333333333333,20510
Chromium,Kannika,2001-07-27,µg/l,7.28333333333333,20515
Chromium,Kannika,2001-08-28,µg/l,20.4633333333333,20524
Chromium,Kannika,2001-09-25,µg/l,10.83,20529
Chromium,Kannika,2001-11-23,µg/l,9.62333333333333,20538
Chromium,Kannika,2001-12-21,µg/l,9.21,20542
Chromium,Kannika,2002-03-26,µg/l,47.3733333333333,20548
Chromium,Kannika,2002-04-27,µg/l,12.1466666666667,20559
Chromium,Kannika,2002-06-22,µg/l,2.97333333333333,20571
Chromium,Kannika,2002-08-21,µg/l,7.08,20577
Chromium,Kannika,2002-09-21,µg/l,0.826666666666667,20587
Chromium,Kannika,2002-10-12,µg/l,7.82666666666667,20596
Chromium,Kannika,2002-10-15,µg/l,31.8,20603
Chromium,Kannika,2002-10-26,µg/l,2.44666666666667,20609
Chromium,Kannika,2002-11-21,µg/l,4.38333333333333,20614
Chromium,Kannika,2002-12-18,µg/l,4.72,20623
Chromium,Kannika,2003-01-24,µg/l,7.66,20629
Chromium,Kannika,2003-02-21,µg/l,3.71333333333333,20635
Chromium,Kannika,2003-03-21,µg/l,5.27,20644
Chromium,Kannika,2003-04-25,µg/l,1.20666666666667,20651
Chromium,Kannika,2003-05-21,µg/l,3.66333333333333,20658
Chromium,Kannika,2003-06-26,µg/l,6.57166666666667,20669
Chromium,Kannika,2003-07-24,µg/l,1.97666666666667,20677
Chromium,Kannika,2003-08-15,µg/l,49.47,20687
Chromium,Kannika,2003-08-27,µg/l,0.752,20692
Chromium,Kannika,2003-09-17,µg/l,1.64,20699
Chromium,Kannika,2003-10-25,µg/l,0.636,20708
Chromium,Kannika,2003-11-20,µg/l,2.47666666666667,20711
Chromium,Kannika,2004-02-19,µg/l,3.24,20730
Chromium,Kannika,2004-04-24,µg/l,1.25933333333333,20749
Chromium,Kannika,2004-05-22,µg/l,2.862,20753
Chromium,Kannika,2004-06-12,µg/l,2.053,20761
Chromium,Kannika,2004-07-10,µg/l,3.06333333333333,20772
Chromium,Kannika,2004-08-19,µg/l,1.69333333333333,20782
Chromium,Kannika,2004-09-03,µg/l,1.143,20787
Chromium,Kannika,2004-10-09,µg/l,1.38966666666667,20797
Chromium,Kannika,2004-11-12,µg/l,2.31933333333333,20808
Chromium,Kannika,2004-12-11,µg/l,1.81866666666667,20819
Chromium,Kannika,2005-01-16,µg/l,11.795,20824
Chromium,Kannika,2005-02-11,µg/l,12.7086666666667,20833
Chromium,Kannika,2005-03-11,µg/l,1.38766666666667,20841
Chromium,Kannika,2005-04-08,µg/l,1.45333333333333,20850
Chromium,Kannika,2005-05-13,µg/l,3.208,20859
Chromium,Kannika,2005-06-10,µg/l,3.34033333333333,20867
Chromium,Kannika,2005-07-08,µg/l,1.09333333333333,20876
Chromium,Kannika,2005-08-12,µg/l,2.27266666666667,20885
Chromium,Kannika,2005-09-09,µg/l,0.621333333333333,20894
Chromium,Kannika,2005-10-14,µg/l,0.559,20903
Chromium,Kannika,2005-11-11,µg/l,1.70866666666667,20911
Chromium,Kannika,2005-12-09,µg/l,4.90433333333333,20921
Chromium,Kannika,2006-01-13,µg/l,11.61,20929
Chromium,Kannika,2006-02-10,µg/l,0.679666666666667,20938
Chromium,Kannika,2006-03-09,µg/l,0.969666666666667,20947
Chromium,Kannika,2006-04-15,µg/l,2.96166666666667,20956
Chromium,Kannika,2006-05-11,µg/l,1.478,20965
Chromium,Kannika,2006-06-26,µg/l,2.58466666666667,20979
Chromium,Kannika,2006-07-11,µg/l,1.759,20981
Chromium,Kannika,2006-08-10,µg/l,0.502,20990
Chromium,Kannika,2006-09-14,µg/l,0.789,21001
Chromium,Kannika,2006-10-12,µg/l,0.312,21010
Chromium,Kannika,2006-11-09,µg/l,2.486,21016
Chromium,Kannika,2006-12-07,µg/l,1.09566666666667,21025
Chromium,Kannika,2007-01-11,µg/l,0.725,21034
Chromium,Kannika,2007-02-08,µg/l,1.166,21043
Chromium,Kannika,2007-03-15,µg/l,9.219,21052
Chromium,Kannika,2007-04-12,µg/l,2.78633333333333,21062
Chromium,Kannika,2007-05-10,µg/l,0.811666666666667,21070
Chromium,Kannika,2007-06-09,µg/l,1.575,21080
Chromium,Kannika,2007-07-07,µg/l,2.062,21089
Chromium,Kannika,2007-08-11,µg/l,0.807,21097
Chromium,Kannika,2007-09-30,µg/l,2.11933333333333,21111
Chromium,Kannika,2007-10-13,µg/l,4.62066666666667,21113
Chromium,Kannika,2007-11-21,µg/l,1.295,21121
Chromium,Kannika,2007-12-13,µg/l,2.716,21128
Chromium,Kannika,2008-01-10,µg/l,2.53333333333333,21135
Chromium,Kannika,2008-04-14,µg/l,2.4,21143
Chromium,Kannika,2008-06-15,µg/l,4.5,21150
Chromium,Kannika,2008-09-07,µg/l,4.96666666666667,21154
Chromium,Kannika,2008-10-12,µg/l,2.23333333333333,21158
Chromium,Kannika,2008-11-07,µg/l,2.56666666666667,21163
Chromium,Kannika,2008-12-12,µg/l,1.66666666666667,21170
Chromium,Kannika,2009-04-17,µg/l,8.96666666666667,21180
Chromium,Kannika,2009-05-08,µg/l,4.3,21186
Chromium,Kannika,2009-06-12,µg/l,4.5,21194
Chromium,Kannika,2009-07-11,µg/l,4.86666666666667,21203
Chromium,Kannika,2009-08-08,µg/l,5.33333333333333,21208
Chromium,Kannika,2009-09-09,µg/l,4.6,21216
Chromium,Kannika,2009-10-10,µg/l,2.56666666666667,21222
Chromium,Kannika,2009-11-13,µg/l,2.56666666666667,21227
Chromium,Kannika,2009-12-05,µg/l,2.43333333333333,21235
Chromium,Kannika,2010-01-10,µg/l,5.43333333333333,21240
Chromium,Kannika,2010-02-07,µg/l,3.23333333333333,21250
Chromium,Kannika,2010-03-12,µg/l,3.7,21259
Chromium,Kannika,2010-04-08,µg/l,2.63333333333333,21267
Chromium,Kannika,2010-05-14,µg/l,6,21278
Chromium,Kannika,2010-06-19,µg/l,3.06666666666667,21292
Chromium,Kannika,2010-07-18,µg/l,2.1,21299
Chromium,Kannika,2010-08-14,µg/l,2.6,21309
Chromium,Kannika,2010-09-02,µg/l,2.56666666666667,21316
Chromium,Kannika,2010-10-15,µg/l,2.03333333333333,21328
Chromium,Kannika,2010-11-09,µg/l,3.73333333333333,21336
Chromium,Kannika,2010-12-11,µg/l,3.8,21347
Chromium,Kannika,2011-01-15,µg/l,3.8,21354
Chromium,Kannika,2011-02-10,µg/l,2.6,21360
Chromium,Kannika,2011-02-12,µg/l,3.3,21363
Chromium,Kannika,2011-03-11,µg/l,4.43333333333333,21371
Chromium,Kannika,2011-04-06,µg/l,1.66666666666667,21379
Chromium,Kannika,2011-05-12,µg/l,1.6,21388
Chromium,Kannika,2011-06-18,µg/l,2.1,21402
Chromium,Kannika,2011-07-14,µg/l,2.06666666666667,21411
Chromium,Kannika,2011-08-06,µg/l,1.93333333333333,21418
Chromium,Kannika,2011-09-09,µg/l,2.3,21426
Chromium,Kannika,2011-10-14,µg/l,2.7,21439
Chromium,Kannika,2011-11-11,µg/l,2.5,21448
Chromium,Kannika,2011-12-09,µg/l,2.66666666666667,21459
Chromium,Kannika,2012-01-14,µg/l,1.66666666666667,21465
Chromium,Kannika,2012-02-11,µg/l,1.76666666666667,21474
Chromium,Kannika,2012-06-08,µg/l,1.96666666666667,21494
Chromium,Kannika,2014-01-11,µg/l,2.3,21571
Chromium,Kannika,2014-06-12,µg/l,2.63333333333333,21582
Chromium,Kannika,2014-09-06,µg/l,0,21598
Chromium,Kannika,2014-09-11,µg/l,1.08366666666667,21600
Chromium,Kannika,2014-10-09,µg/l,0.463333333333333,21606
Chromium,Kannika,2014-11-06,µg/l,0.816666666666667,21616
Chromium,Kannika,2014-12-11,µg/l,0,21625
Chromium,Kannika,2015-01-08,µg/l,1.982,21628
Chromium,Kannika,2015-02-12,µg/l,0,21630
Chromium,Kannika,2015-03-12,µg/l,4.11166666666667,21633
Chromium,Kannika,2015-04-02,µg/l,1.45333333333333,21636
Chromium,Kannika,2015-05-14,µg/l,2.33333333333333,21638
Chromium,Kannika,2015-06-04,µg/l,0,21641
Chromium,Kannika,2015-07-02,µg/l,3.91166666666667,21643
Chromium,Kannika,2015-08-19,µg/l,0,21645
Chromium,Kannika,2015-09-24,µg/l,3.51666666666667,21649
Chromium,Kannika,2015-10-08,µg/l,2.03666666666667,21651
Chromium,Kannika,2015-11-19,µg/l,0,21653
Chromium,Kannika,2015-12-10,µg/l,2.53366666666667,21655
Chromium,Kannika,2016-01-09,µg/l,1.30666666666667,21657
Chromium,Kannika,2016-02-11,µg/l,1.67333333333333,21659
Chromium,Kannika,2016-03-11,µg/l,1.38,21661
Chromium,Kannika,2016-04-01,µg/l,0.7,21663
Chromium,Kannika,2016-05-13,µg/l,1.22,21665
Chromium,Kannika,2016-06-03,µg/l,1.68,21667
Chromium,Kannika,2016-07-01,µg/l,4.09,21669
Chromium,Kannika,2016-08-07,µg/l,1.03,21671
Chromium,Kannika,2016-09-16,µg/l,4.55,21674
Chromium,Kannika,2016-10-02,µg/l,2.22333333333333,21676
Chromium,Kannika,2016-11-11,µg/l,5.23,21678
Chromium,Kannika,2016-12-02,µg/l,1.37,21679
Copper,Kannika,1998-01-26,µg/l,10,21720
Copper,Kannika,1998-02-24,µg/l,0,21724
Copper,Kannika,1998-03-21,µg/l,0,21727
Copper,Kannika,1998-04-18,µg/l,43.3333333333333,21732
Copper,Kannika,1998-05-26,µg/l,10,21736
Copper,Kannika,1998-06-29,µg/l,11.3333333333333,21741
Copper,Kannika,1998-07-26,µg/l,10,21745
Copper,Kannika,1998-08-15,µg/l,62.2,21748
Copper,Kannika,1998-08-25,µg/l,1,21753
Copper,Kannika,1998-09-20,µg/l,10,21756
Copper,Kannika,1998-10-23,µg/l,24,21760
Copper,Kannika,1998-11-20,µg/l,20,21767
Copper,Kannika,1998-12-17,µg/l,26,21775
Copper,Kannika,1999-01-21,µg/l,35.6666666666667,21782
Copper,Kannika,1999-02-26,µg/l,24.6666666666667,21791
Copper,Kannika,1999-03-24,µg/l,16.3333333333333,21798
Copper,Kannika,1999-04-23,µg/l,22,21805
Copper,Kannika,1999-05-28,µg/l,26.6666666666667,21813
Copper,Kannika,1999-06-23,µg/l,14,21819
Copper,Kannika,1999-07-15,µg/l,39.4,21825
Copper,Kannika,1999-07-25,µg/l,11.3333333333333,21832
Copper,Kannika,1999-08-15,µg/l,42.1,21839
Copper,Kannika,1999-08-30,µg/l,13.3333333333333,21846
Copper,Kannika,1999-09-19,µg/l,14.3333333333333,21853
Copper,Kannika,1999-10-22,µg/l,21.3333333333333,21860
Copper,Kannika,1999-11-26,µg/l,30,21867
Copper,Kannika,1999-12-16,µg/l,37.3333333333333,21875
Copper,Kannika,2000-01-19,µg/l,17.39,21881
Copper,Kannika,2000-02-18,µg/l,41.57,21886
Copper,Kannika,2000-03-24,µg/l,35.7166666666667,21896
Copper,Kannika,2000-04-29,µg/l,5.66666666666667,21902
Copper,Kannika,2000-05-27,µg/l,36.2833333333333,21910
Copper,Kannika,2000-06-25,µg/l,20.6666666666667,21913
Copper,Kannika,2000-07-15,µg/l,34,21923
Copper,Kannika,2000-07-28,µg/l,17.6666666666667,21929
Copper,Kannika,2000-08-15,µg/l,48.1,21935
Copper,Kannika,2000-08-28,µg/l,17.6666666666667,21942
Copper,Kannika,2000-09-23,µg/l,8.33333333333333,21948
Copper,Kannika,2000-10-18,µg/l,41.3333333333333,21956
Copper,Kannika,2000-11-25,µg/l,18.6666666666667,21964
Copper,Kannika,2000-12-30,µg/l,43,21970
Copper,Kannika,2001-01-27,µg/l,29.6666666666667,21976
Copper,Kannika,2001-02-24,µg/l,18.3333333333333,21983
Copper,Kannika,2001-03-25,µg/l,40.6666666666667,21986
Copper,Kannika,2001-04-29,µg/l,19.3333333333333,21995
Copper,Kannika,2001-05-27,µg/l,13.6666666666667,22000
Copper,Kannika,2001-06-21,µg/l,10.1333333333333,22009
Copper,Kannika,2001-07-27,µg/l,50.8366666666667,22014
Copper,Kannika,2001-08-28,µg/l,22.5166666666667,22023
Copper,Kannika,2001-09-25,µg/l,20.3,22028
Copper,Kannika,2001-11-23,µg/l,23.5466666666667,22037
Copper,Kannika,2001-12-21,µg/l,34.0766666666667,22041
Copper,Kannika,2002-03-26,µg/l,55.32,22047
Copper,Kannika,2002-04-27,µg/l,55.52,22058
Copper,Kannika,2002-06-22,µg/l,15.9466666666667,22070
Copper,Kannika,2002-08-21,µg/l,30.6333333333333,22076
Copper,Kannika,2002-09-21,µg/l,10.45,22086
Copper,Kannika,2002-10-12,µg/l,11.0233333333333,22095
Copper,Kannika,2002-10-15,µg/l,57.2,22102
Copper,Kannika,2002-10-26,µg/l,3.81666666666667,22108
Copper,Kannika,2002-11-21,µg/l,2.4,22113
Copper,Kannika,2002-12-18,µg/l,9.01666666666667,22122
Copper,Kannika,2003-01-24,µg/l,7.59666666666667,22128
Copper,Kannika,2003-02-21,µg/l,6.48666666666667,22134
Copper,Kannika,2003-03-21,µg/l,3.78,22143
Copper,Kannika,2003-04-25,µg/l,9.44,22150
Copper,Kannika,2003-05-21,µg/l,10.7233333333333,22157
Copper,Kannika,2003-06-26,µg/l,10.3933333333333,22168
Copper,Kannika,2003-07-24,µg/l,5.34666666666667,22176
Copper,Kannika,2003-08-15,µg/l,184.935,22186
Copper,Kannika,2003-08-27,µg/l,5.50666666666667,22191
Copper,Kannika,2003-09-17,µg/l,6.38,22198
Copper,Kannika,2003-10-25,µg/l,8.02666666666667,22207
Copper,Kannika,2003-11-20,µg/l,9.01666666666667,22209
Copper,Kannika,2004-02-19,µg/l,10.3933333333333,22227
Copper,Kannika,2004-04-24,µg/l,12.1766666666667,22246
Copper,Kannika,2004-05-22,µg/l,9.81433333333333,22249
Copper,Kannika,2004-06-12,µg/l,5.34633333333333,22256
Copper,Kannika,2004-07-10,µg/l,8.535,22267
Copper,Kannika,2004-08-19,µg/l,6.32,22277
Copper,Kannika,2004-09-03,µg/l,6.02666666666667,22282
Copper,Kannika,2004-10-09,µg/l,4.60566666666667,22292
Copper,Kannika,2004-11-12,µg/l,8.00866666666667,22303
Copper,Kannika,2004-12-11,µg/l,7.44033333333333,22314
Copper,Kannika,2005-01-16,µg/l,20.946666,22319
Copper,Kannika,2005-02-11,µg/l,14.2066666666667,22328
Copper,Kannika,2005-03-11,µg/l,9.78466666666667,22336
Copper,Kannika,2005-04-08,µg/l,4.62133333333333,22345
Copper,Kannika,2005-05-13,µg/l,7.248,22354
Copper,Kannika,2005-06-10,µg/l,2.62766666666667,22362
Copper,Kannika,2005-07-08,µg/l,6.93566666666667,22371
Copper,Kannika,2005-08-12,µg/l,4.79433333333333,22380
Copper,Kannika,2005-09-09,µg/l,6.92833333333333,22389
Copper,Kannika,2005-10-14,µg/l,6.545,22398
Copper,Kannika,2005-11-11,µg/l,5.92266666666667,22406
Copper,Kannika,2005-12-09,µg/l,21.2633336666667,22416
Copper,Kannika,2006-01-13,µg/l,19.004,22424
Copper,Kannika,2006-02-10,µg/l,8.18033333333333,22433
Copper,Kannika,2006-03-09,µg/l,6.25033333333333,22442
Copper,Kannika,2006-04-15,µg/l,7.43833333333333,22451
Copper,Kannika,2006-05-11,µg/l,5.43966666666667,22460
Copper,Kannika,2006-06-26,µg/l,18.7293333333333,22474
Copper,Kannika,2006-07-11,µg/l,8.87466666666667,22476
Copper,Kannika,2006-08-10,µg/l,6.213,22485
Copper,Kannika,2006-09-14,µg/l,5.964,22496
Copper,Kannika,2006-10-12,µg/l,10.6076666666667,22505
Copper,Kannika,2006-11-09,µg/l,8.05433333333333,22511
